event_id,timestamp,object_id,event_type,yolo_class,yolo_conf,rescue_label,display_label,score_yolo,score_posture,score_motion,score_gesture,score_roi,score_operator,score_total,score_reason,rescue_score,ai_rescue_score,display_status,analysis_status,ai_status,final_status,final_priority,status,posture_status,motion_status,gesture_status,roi_status,pose_state,pose_reasons,gps_lat,gps_lon,weather_source,weather_location,weather_temperature_c,weather_humidity_percent,weather_wind_speed_ms,weather_rain_probability_1h,weather_precipitation_1h_mm,weather_rain_probability_3h,weather_precipitation_3h_mm,weather_assessment,weather_recommendation,operator_decision,image_full_path,image_crop_path,video_replay_path,mission_state
20260601_053120_ID1_AUTO_DANGER,2026-06-01 05:31:20,1,,victim,0.865,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_053120_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_053120_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_054542_ID1_AUTO_DANGER,2026-06-01 05:45:42,1,,victim,0.891,,,,,,,,,,,100,,,,,,,DANGER,unknown,moving,,inside_roi,CAN_CUU_GIUP,gio tay;VAY TAY CAU CUU,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_054542_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_054542_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_054601_ID1_AUTO_DANGER,2026-06-01 05:46:01,1,,victim,0.891,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_054601_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_054601_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_064514_ID1_AUTO_DANGER,2026-06-01 06:45:14,1,,victim,0.910,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_064514_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_064514_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_064736_ID1_AUTO_DANGER,2026-06-01 06:47:36,1,,victim,0.889,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_064736_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_064736_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_064915_ID1_AUTO_DANGER,2026-06-01 06:49:15,1,,victim,0.904,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_064915_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_064915_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_064926_ID1_AUTO_DANGER,2026-06-01 06:49:26,1,,victim,0.911,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_064926_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_064926_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_065202_ID1_TRIGGER_STIMULUS,2026-06-01 06:52:02,1,,normal_person,0.907,,,,,,,,,,,20,,,,,,,NORMAL,unknown,suspicious_motion,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,STIM_ON,D:\Study\AI YOLO\canh_bao_full\20260601_065202_ID1_TRIGGER_STIMULUS_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_065202_ID1_TRIGGER_STIMULUS_crop.jpg,,TRACKING
20260601_065204_ID1_TRIGGER_STIMULUS,2026-06-01 06:52:04,1,,normal_person,0.905,,,,,,,,,,,20,,,,,,,NORMAL,unknown,suspicious_motion,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,STIM_ON,D:\Study\AI YOLO\canh_bao_full\20260601_065204_ID1_TRIGGER_STIMULUS_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_065204_ID1_TRIGGER_STIMULUS_crop.jpg,,TRACKING
20260601_065209_ID1_TRIGGER_STIMULUS,2026-06-01 06:52:09,1,,normal_person,0.905,,,,,,,,,,,35,,,,,,,NORMAL,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,STIM_ON,D:\Study\AI YOLO\canh_bao_full\20260601_065209_ID1_TRIGGER_STIMULUS_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_065209_ID1_TRIGGER_STIMULUS_crop.jpg,,TRACKING
20260601_065210_ID1_TRIGGER_STIMULUS,2026-06-01 06:52:10,1,,normal_person,0.886,,,,,,,,,,,35,,,,,,,NORMAL,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,STIM_ON,D:\Study\AI YOLO\canh_bao_full\20260601_065210_ID1_TRIGGER_STIMULUS_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_065210_ID1_TRIGGER_STIMULUS_crop.jpg,,TRACKING
20260601_065213_ID1_TRIGGER_STIMULUS,2026-06-01 06:52:13,1,,normal_person,0.895,,,,,,,,,,,35,,,,,,,NORMAL,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,STIM_ON,D:\Study\AI YOLO\canh_bao_full\20260601_065213_ID1_TRIGGER_STIMULUS_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_065213_ID1_TRIGGER_STIMULUS_crop.jpg,,TRACKING
20260601_065213_ID1_TRIGGER_STIMULUS,2026-06-01 06:52:13,1,,normal_person,0.891,,,,,,,,,,,35,,,,,,,NORMAL,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,STIM_ON,D:\Study\AI YOLO\canh_bao_full\20260601_065213_ID1_TRIGGER_STIMULUS_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_065213_ID1_TRIGGER_STIMULUS_crop.jpg,,TRACKING
20260601_065214_ID1_TRIGGER_STIMULUS,2026-06-01 06:52:14,1,,normal_person,0.891,,,,,,,,,,,35,,,,,,,NORMAL,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,STIM_ON,D:\Study\AI YOLO\canh_bao_full\20260601_065214_ID1_TRIGGER_STIMULUS_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_065214_ID1_TRIGGER_STIMULUS_crop.jpg,,TRACKING
20260601_065257_ID1_AUTO_DANGER,2026-06-01 06:52:57,1,,normal_person,0.899,,,,,,,,,,,85,,,,,,,DANGER,unknown,motionless,,inside_roi,CAN_CUU_GIUP,gio tay;VAY TAY CAU CUU;gio tay + bat dong,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_065257_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_065257_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_071127_ID1_AUTO_DANGER,2026-06-01 07:11:28,1,,normal_person,0.917,,,,,,,,,,,85,,,,,,,DANGER,unknown,motionless,,inside_roi,CAN_CUU_GIUP,gio tay;VAY TAY CAU CUU;gio tay + bat dong,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_071127_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_071127_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_071137_ID1_AUTO_DANGER,2026-06-01 07:11:37,1,,normal_person,0.886,,,,,,,,,,,85,,,,,,,DANGER,unknown,motionless,,inside_roi,CAN_CUU_GIUP,VAY TAY CAU CUU,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_071137_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_071137_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_072629_ID1_AUTO_DANGER,2026-06-01 07:26:29,1,,victim,0.903,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_072629_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_072629_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_072643_ID1_AUTO_DANGER,2026-06-01 07:26:43,1,,victim,0.911,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_072643_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_072643_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_072742_ID1_AUTO_DANGER,2026-06-01 07:27:42,1,,victim,0.889,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_072742_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_072742_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_072752_ID1_AUTO_DANGER,2026-06-01 07:27:52,1,,victim,0.888,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_072752_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_072752_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_073012_ID1_AUTO_DANGER,2026-06-01 07:30:12,1,,victim,0.907,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_073012_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_073012_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_073055_ID1_AUTO_DANGER,2026-06-01 07:30:55,1,,victim,0.905,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_073055_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_073055_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_073116_ID1_AUTO_DANGER,2026-06-01 07:31:16,1,,victim,0.907,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_073116_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_073116_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_073205_ID1_AUTO_DANGER,2026-06-01 07:32:05,1,,victim,0.910,,,,,,,,,,,80,,,,,,,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_073205_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_073205_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_074411_ID1_OPERATOR_CONFIRM,2026-06-01 07:44:11,1,,normal_person,0.903,,,,,,,,,,,95,,,,,,,CONFIRMED_VICTIM,unknown,motionless,,outside_roi,BINH_THUONG,,,,,,,,,,,,,,,CONFIRMED_VICTIM,D:\Study\AI YOLO\canh_bao_full\20260601_074411_ID1_OPERATOR_CONFIRM_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_074411_ID1_OPERATOR_CONFIRM_crop.jpg,,TRACKING
20260601_080605_ID1_AUTO_DANGER,2026-06-01 08:06:05,1,,normal_person,0.876,,,,,,,,,,,70,,,,,,,DANGER,unknown,motionless,,outside_roi,CAN_CUU_GIUP,gio tay;VAY TAY CAU CUU;gio tay + bat dong,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_080605_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_080605_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_080712_ID1_AUTO_DANGER,2026-06-01 08:07:12,1,,normal_person,0.858,,,,,,,,,,,70,,,,,,,DANGER,unknown,motionless,,outside_roi,CAN_CUU_GIUP,gio tay;VAY TAY CAU CUU;gio tay + bat dong,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_080712_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_080712_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_094433_ID1_AUTO_DANGER,2026-06-01 09:44:33,1,AUTO_DANGER,normal_person,0.895,,,,,,,,,,,70,,DANGER,DANGER,,,,DANGER,unknown,motionless,,roi_disabled,CAN_CUU_GIUP,VAY TAY CAU CUU,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_094433_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_094433_ID1_AUTO_DANGER_crop.jpg,D:\Study\AI YOLO\canh_bao_video\event_20260601_094433_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260601_094443_ID1_AUTO_DANGER,2026-06-01 09:44:43,1,AUTO_DANGER,victim,0.890,,,,,,,,,,,100,,DANGER,DANGER,,,,DANGER,unknown,motionless,,roi_disabled,CAN_CUU_GIUP,VAY TAY CAU CUU,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_094443_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_094443_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260601_101757_ID1_TRIGGER_STIMULUS,2026-06-01 10:17:57,1,TRIGGER_STIMULUS,normal_person,0.894,,,,,,,,,,,20,,NORMAL,STIM_ON,,,,NORMAL,unknown,motionless,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,STIM_ON,D:\Study\AI YOLO\canh_bao_full\20260601_101757_ID1_TRIGGER_STIMULUS_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_101757_ID1_TRIGGER_STIMULUS_crop.jpg,,TRACKING
20260601_212142_ID1_OPERATOR_CONFIRM,2026-06-01 21:21:42,1,OPERATOR_CONFIRM,normal_person,0.886,,,,,,,,,,,95,,CONFIRMED_VICTIM,CONFIRMED_VICTIM,,,,CONFIRMED_VICTIM,unknown,moving,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,CONFIRMED_VICTIM,D:\Study\AI YOLO\canh_bao_full\20260601_212142_ID1_OPERATOR_CONFIRM_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_212142_ID1_OPERATOR_CONFIRM_crop.jpg,D:\Study\AI YOLO\canh_bao_video\event_20260601_212142_ID1_OPERATOR_CONFIRM.mp4,TRACKING
20260601_233506_ID1_AUTO_DANGER,2026-06-01 23:35:06,1,AUTO_DANGER,victim,0.878,,,,,,,,,,,80,80,DANGER,DANGER,DANGER,DANGER,80,DANGER,unknown,motionless,,inside_roi,BINH_THUONG,,,,,,,,,,,,,,,AUTO,D:\Study\AI YOLO\canh_bao_full\20260601_233506_ID1_AUTO_DANGER_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_233506_ID1_AUTO_DANGER_crop.jpg,D:\Study\AI YOLO\canh_bao_video\event_20260601_233506_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260601_233546_ID1_OPERATOR_FALSE_ALARM,2026-06-01 23:35:46,1,OPERATOR_FALSE_ALARM,normal_person,0.862,,,,,,,,,,,0,0,NORMAL,NORMAL,NORMAL,FALSE_ALARM,0,NORMAL,unknown,stationary,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,FALSE_ALARM,D:\Study\AI YOLO\canh_bao_full\20260601_233546_ID1_OPERATOR_FALSE_ALARM_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_233546_ID1_OPERATOR_FALSE_ALARM_crop.jpg,,TRACKING
20260601_233554_ID0_OPERATOR_FALSE_ALARM,2026-06-01 23:35:54,0,OPERATOR_FALSE_ALARM,normal_person,0.617,,,,,,,,,,,25,25,NORMAL,NORMAL,NORMAL,FALSE_ALARM,0,NORMAL,lying_or_fallen,unknown,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,FALSE_ALARM,D:\Study\AI YOLO\canh_bao_full\20260601_233554_ID0_OPERATOR_FALSE_ALARM_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_233554_ID0_OPERATOR_FALSE_ALARM_crop.jpg,,TRACKING
20260601_233601_ID2_OPERATOR_FALSE_ALARM,2026-06-01 23:36:01,2,OPERATOR_FALSE_ALARM,normal_person,0.919,,,,,,,,,,,0,0,NORMAL,NORMAL,NORMAL,FALSE_ALARM,0,NORMAL,unknown,moving,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,FALSE_ALARM,D:\Study\AI YOLO\canh_bao_full\20260601_233601_ID2_OPERATOR_FALSE_ALARM_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_233601_ID2_OPERATOR_FALSE_ALARM_crop.jpg,,TRACKING
20260601_233639_ID0_OPERATOR_TRACK_MORE,2026-06-01 23:36:39,0,OPERATOR_TRACK_MORE,normal_person,0.812,,,,,,,,,,,0,0,NORMAL,TRACK_MORE,NORMAL,NORMAL,0,NORMAL,unknown,unknown,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,TRACK_MORE,D:\Study\AI YOLO\canh_bao_full\20260601_233639_ID0_OPERATOR_TRACK_MORE_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_233639_ID0_OPERATOR_TRACK_MORE_crop.jpg,,TRACKING
20260601_233643_ID4_OPERATOR_TRACK_MORE,2026-06-01 23:36:43,4,OPERATOR_TRACK_MORE,normal_person,0.866,,,,,,,,,,,0,0,NORMAL,TRACK_MORE,NORMAL,NORMAL,0,NORMAL,unknown,stationary,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,TRACK_MORE,D:\Study\AI YOLO\canh_bao_full\20260601_233643_ID4_OPERATOR_TRACK_MORE_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_233643_ID4_OPERATOR_TRACK_MORE_crop.jpg,,TRACKING
20260601_233652_ID4_OPERATOR_CONFIRM,2026-06-01 23:36:52,4,OPERATOR_CONFIRM,normal_person,0.889,,,,,,,,,,,0,0,NORMAL,TRACK_MORE,NORMAL,CONFIRMED_VICTIM,95,NORMAL,unknown,moving,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,CONFIRMED,D:\Study\AI YOLO\canh_bao_full\20260601_233652_ID4_OPERATOR_CONFIRM_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_233652_ID4_OPERATOR_CONFIRM_crop.jpg,D:\Study\AI YOLO\canh_bao_video\event_20260601_233652_ID4_OPERATOR_CONFIRM.mp4,TRACKING
20260601_233659_ID4_OPERATOR_CONFIRM,2026-06-01 23:36:59,4,OPERATOR_CONFIRM,normal_person,0.890,,,,,,,,,,,0,0,NORMAL,NORMAL,NORMAL,CONFIRMED_VICTIM,95,NORMAL,unknown,moving,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,CONFIRMED,D:\Study\AI YOLO\canh_bao_full\20260601_233659_ID4_OPERATOR_CONFIRM_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_233659_ID4_OPERATOR_CONFIRM_crop.jpg,,VICTIM_CONFIRMED
20260601_233702_ID4_OPERATOR_CONFIRM,2026-06-01 23:37:02,4,OPERATOR_CONFIRM,normal_person,0.896,,,,,,,,,,,0,0,NORMAL,NORMAL,NORMAL,CONFIRMED_VICTIM,95,NORMAL,unknown,moving,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,CONFIRMED,D:\Study\AI YOLO\canh_bao_full\20260601_233702_ID4_OPERATOR_CONFIRM_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_233702_ID4_OPERATOR_CONFIRM_crop.jpg,,VICTIM_CONFIRMED
20260601_233703_ID4_OPERATOR_FALSE_ALARM,2026-06-01 23:37:03,4,OPERATOR_FALSE_ALARM,normal_person,0.881,,,,,,,,,,,0,0,NORMAL,NORMAL,NORMAL,FALSE_ALARM,0,NORMAL,unknown,stationary,,roi_disabled,BINH_THUONG,,,,,,,,,,,,,,,FALSE_ALARM,D:\Study\AI YOLO\canh_bao_full\20260601_233703_ID4_OPERATOR_FALSE_ALARM_full.jpg,D:\Study\AI YOLO\canh_bao_crop\20260601_233703_ID4_OPERATOR_FALSE_ALARM_crop.jpg,,VICTIM_CONFIRMED
20260602_043039_ID1_AUTO_DANGER,2026-06-02 04:30:39,1,AUTO_DANGER,normal_person,0.921,,,,,,,,,,,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,normal_posture,dangerous_motionless,,roi_disabled,CAN_CUU_GIUP,gio tay;VAY TAY CAU CUU;gio tay + bat dong,,,,,,,,,,,,,,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_043039_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_043039_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_043039_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260602_043052_ID1_AUTO_DANGER,2026-06-02 04:30:52,1,AUTO_DANGER,normal_person,0.912,,,,,,,,,,,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,normal_posture,dangerous_motionless,,roi_disabled,CAN_CUU_GIUP,VAY TAY CAU CUU,,,,,,,,,,,,,,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_043052_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_043052_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_043052_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260602_043102_ID1_AUTO_DANGER,2026-06-02 04:31:02,1,AUTO_DANGER,normal_person,0.914,,,,,,,,,,,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,normal_posture,dangerous_motionless,,roi_disabled,CAN_CUU_GIUP,gio tay;VAY TAY CAU CUU;gio tay + bat dong,,,,,,,,,,,,,,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_043102_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_043102_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_043102_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260602_043256_ID1_AUTO_DANGER,2026-06-02 04:32:56,1,AUTO_DANGER,normal_person,0.934,,,,,,,,,,,90,90,DANGER,DANGER,DANGER,DANGER,90,DANGER,normal_posture,dangerous_motionless,,inside_roi,CAN_CUU_GIUP,VAY TAY CAU CUU,,,,,,,,,,,,,,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_043256_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_043256_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_043256_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260602_053404_ID1_STIM_ON,2026-06-02 05:34:04,1,STIM_ON,normal_person,0.873,,,,,,,,,,,0,0,NORMAL,STIM_ON,NORMAL,NORMAL,0,NORMAL,normal_posture,stationary,,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,27.6,93,9.3,,,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",STIM_ON,D:\ĐATN\AI YOLO\canh_bao_full\20260602_053404_ID1_STIM_ON_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_053404_ID1_STIM_ON_crop.jpg,,TRACKING
20260602_053408_ID1_STIM_ON,2026-06-02 05:34:08,1,STIM_ON,normal_person,0.875,,,,,,,,,,,0,0,NORMAL,STIM_ON,NORMAL,NORMAL,0,NORMAL,normal_posture,stationary,,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,27.6,93,9.3,,,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",STIM_ON,D:\ĐATN\AI YOLO\canh_bao_full\20260602_053408_ID1_STIM_ON_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_053408_ID1_STIM_ON_crop.jpg,,TRACKING
20260602_053414_ID1_STIM_ON,2026-06-02 05:34:14,1,STIM_ON,normal_person,0.859,,,,,,,,,,,0,0,NORMAL,STIM_ON,NORMAL,NORMAL,0,NORMAL,normal_posture,stationary,,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,27.6,93,9.3,,,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",STIM_ON,D:\ĐATN\AI YOLO\canh_bao_full\20260602_053414_ID1_STIM_ON_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_053414_ID1_STIM_ON_crop.jpg,,TRACKING
20260602_053417_ID1_STIM_ON,2026-06-02 05:34:17,1,STIM_ON,normal_person,0.882,,,,,,,,,,,0,0,NORMAL,STIM_ON,NORMAL,NORMAL,0,NORMAL,normal_posture,stationary,,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,27.6,93,9.3,,,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",STIM_ON,D:\ĐATN\AI YOLO\canh_bao_full\20260602_053417_ID1_STIM_ON_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_053417_ID1_STIM_ON_crop.jpg,,TRACKING
20260602_061904_ID1_AUTO_DANGER,2026-06-02 06:19:04,1,AUTO_DANGER,normal_person,0.868,,,,,,,,,,,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,normal_posture,dangerous_motionless,,roi_disabled,CAN_CUU_GIUP,gio tay;VAY TAY CAU CUU;gio tay + bat dong,,,Open-Meteo,Hà Nội,28.2,90,11.1,,,11,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_061904_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_061904_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_061904_ID1_AUTO_DANGER.mp4,DANGER_ALERT
